0,10,10
1,10,10
2,10,11
3,10,11
4,10,12
5,10,12
6,10,13
7,10,14
8,10,14
9,10,15
10,10,16
11,10,17
12,10,17
13,10,17
14,10,17
15,10,17
16,10,18
17,10,19
18,10,19
19,10,19
20,10,19
21,10,19
22,10,19
23,10,19
24,10,19
25,10,19
26,10,19
27,10,20
28,9,20
29,9,21
30,9,22
31,9,23
32,9,23
33,10,24
34,10,24
35,10,24
36,10,26
37,10,26
38,10,27
39,10,27
40,9,27
41,9,17
42,9,18
43,9,17
44,9,17
45,9,16
46,9,16
47,9,15
48,9,14
49,10,15
50,10,14
51,10,13
52,10,14
53,10,14
54,9,14
55,9,14
56,9,15
57,9,14
58,9,13
59,9,13
60,9,13
61,9,13
62,9,13
63,9,13
64,9,13
65,8,15
66,8,15
67,8,15
68,8,14
69,8,13
70,8,12
71,8,12
72,9,12
73,9,13
74,9,13
75,9,14
76,9,14
77,9,13
78,9,14
79,9,14
80,9,14
81,9,13
82,8,13
83,8,12
84,8,14
85,8,15
86,9,15
87,8,16
88,8,16
89,8,16
90,7,15
91,7,15
92,6,15
93,6,14
94,7,15
95,7,16
96,7,16
97,7,14
98,7,14
99,7,15
100,6,15
101,7,15
102,6,15
103,6,15
104,6,16
105,6,16
106,6,16
107,6,16
108,4,16
109,4,16
110,4,16
111,4,17
112,4,17
113,4,17
114,4,16
115,4,15
116,4,15
117,4,16
118,4,16
119,4,16
120,4,15
121,4,15
122,4,15
123,4,15
124,4,16
125,4,14
126,4,13
127,4,13
128,4,12
129,4,12
130,4,12
131,4,11
132,4,11
133,4,11
134,4,11
135,4,10
136,4,9
137,4,9
138,4,9
139,4,9
140,4,9
141,4,8
142,4,8
143,4,8
144,5,8
145,5,7
146,5,7
147,5,7
148,5,7
149,5,5
150,5,6
151,5,6
152,6,5
153,5,5
154,5,5
155,5,6
156,5,6
157,5,5
158,5,4
159,5,5
160,5,5
161,5,6
162,5,6
163,6,6
164,6,6
165,6,7
166,6,7
167,6,7
168,6,7
169,7,7
170,7,8
171,7,8
172,7,8
173,7,9
174,7,8
175,7,8
176,7,8
177,7,9
178,7,9
179,7,9
180,7,9
181,7,9
182,6,9
183,6,9
184,6,9
185,6,10
186,6,10
187,7,10
188,7,10
189,7,10
190,7,10
191,7,10
192,7,10
193,7,10
194,7,9
195,7,9
196,7,8
197,7,8
198,7,8
199,7,8
200,7,7
201,7,7
202,8,6
203,8,6
204,8,6
205,8,6
206,8,5
207,8,5
208,9,5
209,8,5
210,8,5
211,8,4
212,8,4
213,8,4
214,8,3
215,8,3
216,8,4
217,7,4
218,6,3
219,6,3
220,6,3
221,6,3
222,6,3
223,6,3
224,6,3
225,6,3
226,6,2
227,6,2
228,6,2
229,6,2
230,6,2
231,6,2
232,7,2
233,7,2
234,7,2
235,7,2
236,7,2
237,7,2
238,7,2
239,7,2
240,7,2
241,7,2
242,7,2
243,7,2
244,7,2
245,7,2
246,7,2
247,7,2
248,8,2
249,8,2
250,8,2
251,8,2
252,8,2
253,8,2
254,8,2
255,7,2
256,6,2
257,6,1
258,6,1
259,6,1
260,6,1
261,6,1
262,6,1
263,6,1
264,6,1
265,6,1
266,6,1
267,6,1
268,6,2
269,6,2
270,6,2
271,6,2
272,6,2
273,6,2
274,6,2
275,6,2
276,6,2
277,7,2
278,7,2
279,7,2
280,7,2
281,7,2
282,7,2
283,7,2
284,8,2
285,8,2
286,8,2
287,8,2
288,9,2
289,9,2
290,9,2
291,9,2
292,10,2
293,10,2
294,10,2
295,10,2
296,10,2
297,10,1
298,10,1
299,10,1
300,10,1
301,10,1
302,10,1
303,10,1
304,10,2
305,10,2
306,10,2
307,10,2
308,10,2
309,10,1
310,10,1
311,10,1
312,10,1
313,10,1
314,10,1
315,10,1
316,10,1
317,10,1
318,10,1
319,11,1
320,11,1
321,11,1
322,11,1
323,11,2
324,12,2
325,12,2
326,12,2
327,12,2
328,12,2
329,11,2
330,11,2
331,11,2
332,11,2
333,11,2
334,11,2
335,11,3
336,11,3
337,12,3
338,12,3
339,14,3
340,14,3
341,15,3
342,15,3
343,15,3
344,16,3
345,17,2
346,17,2
347,17,2
348,17,2
349,17,2
350,17,2
351,17,2
352,17,2
353,16,2
354,16,2
355,16,2
356,16,2
357,16,2
358,16,2
359,16,2
360,16,2
361,16,2
362,16,2
363,17,2
364,17,2
365,17,2
366,17,2
367,17,2
368,17,2
369,17,2
370,18,2
371,18,2
372,18,3
373,18,3
374,19,3
375,19,3
376,19,2
377,19,3
378,19,3
379,19,4
380,19,4
381,19,4
