815,88,27
816,84,27
817,86,28
818,89,29
819,87,30
820,86,30
821,89,31
822,91,31
823,88,30
824,83,29
825,78,30
826,71,29
827,65,29
828,69,29
829,71,30
830,69,32
831,70,30
832,70,30
833,66,32
834,69,31
835,68,30
836,65,29
837,67,30
838,62,30
839,65,31
840,62,31
841,62,29
842,59,29
843,59,30
844,59,30
845,58,29
846,54,27
847,52,27
848,52,26
849,53,25
850,55,26
851,54,26
852,54,26
853,60,24
854,65,24
855,63,25
856,55,26
857,55,26
858,58,26
859,52,25
860,53,26
861,54,26
862,54,25
863,59,26
864,59,26
865,62,27
866,59,26
867,58,27
868,62,29
869,66,30
870,65,28
871,65,29
872,70,27
873,75,26
874,76,26
875,74,25
876,71,26
877,72,26
878,68,27
879,72,28
880,69,28
881,67,30
882,67,28
883,73,29
884,72,28
885,72,30
886,72,30
887,78,30
888,80,32
889,80,33
890,80,31
891,82,28
892,79,29
893,81,29
894,82,29
895,78,29
896,77,28
897,79,27
898,80,30
899,73,31
900,76,33
901,78,35
902,78,36
903,76,38
904,70,37
905,70,37
906,67,36
907,62,36
908,59,36
909,62,37
910,67,37
911,66,35
912,68,35
913,66,38
914,63,36
915,65,38
916,65,37
917,68,36
918,68,36
919,68,36
920,67,36
921,67,37
922,65,36
923,67,36
924,64,35
925,58,34
926,59,35
927,59,34
928,56,34
929,50,31
930,48,31
931,43,30
932,35,30
933,35,29
934,34,28
935,32,27
936,35,29
937,32,29
938,31,28
939,31,27
940,29,26
941,27,27
942,30,25
943,30,26
944,30,24
945,32,24
946,34,25
947,32,24
948,33,26
949,33,25
950,32,26
951,31,28
952,34,25
953,35,23
954,35,21
955,36,18
956,33,18
957,34,17
958,37,17
959,37,16
960,39,18
961,41,18
962,40,18
963,41,18
964,41,17
965,44,18
966,45,18
967,42,18
968,45,19
969,46,19
970,48,19
971,49,18
972,52,18
973,53,17
974,54,18
975,58,16
976,62,15
977,61,15
978,66,15
979,65,14
980,66,14
981,70,15
982,71,13
983,74,13
984,82,13
985,82,13
986,88,13
987,87,12
988,85,12
989,90,12
990,92,12
991,94,12
992,97,11
993,105,11
994,106,12
995,110,13
996,114,13
997,116,12
998,122,12
999,122,12
1000,133,14
